Nombre,Subestacion_HV,Nodo_HV,Subestacion_LV,Nodo_LV,S_nom[MVA],HV[kV],LV[kV],R[pu],X[pu],vkr[%],vk[%],Perdidas[kW],I0[%],vk0[%],vkr0[%],mag0[%],mag0_rx,si0_hv[%],shift[deg],Maxima_carga[%],Lado_tap,Pos_tap,N_tap,Max_tap,Min_tap,Aum_tap_v,Aum_tap_deg,Fuera_servicio
trf_7367_7368_3,CHANNELVIEW 1_230 kV/CHANNELVIEW 1 1/CHANNELVIEW 1_230 kV/CHANN_1/230.000000,CHANNELVIEW 1 1,CHANNELVIEW 1_115 kV/CHANNELVIEW 1 2/CHANNELVIEW 1_115 kV/CHANN_1/115.000000,CHANNELVIEW 1 2,392.000000,230.000000,115.000000,0.003371,0.146059,0.337120,14.609810,1321.510010,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7035_7036_1,CONROE 5_230 kV/CONROE 5 0/CONROE 5_230 kV/CONRO_1/230.000000,CONROE 5 0,CONROE 5_115 kV/CONROE 5 1/CONROE 5_115 kV/CONRO_1/115.000000,CONROE 5 1,368.000000,230.000000,115.000000,0.001325,0.075035,0.132480,7.504689,487.526398,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7199_7200_1,CYPRESS 1_500 kV/CYPRESS 1 0/CYPRESS 1_500 kV/CYPRE_1/500.000000,CYPRESS 1 0,CYPRESS 1_230 kV/CYPRESS 1 1/CYPRESS 1_230 kV/CYPRE_1/230.000000,CYPRESS 1 1,1344.000000,500.000000,230.000000,0.002688,0.189773,0.268800,18.979191,3612.672119,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7200_7201_1,CYPRESS 1_230 kV/CYPRESS 1 1/CYPRESS 1_230 kV/CYPRE_1/230.000000,CYPRESS 1 1,CYPRESS 1_115 kV/CYPRESS 1 2/CYPRESS 1_115 kV/CYPRE_1/115.000000,CYPRESS 1 2,213.600006,230.000000,115.000000,0.001282,0.081894,0.128160,8.190427,273.749786,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7200_7201_2,CYPRESS 1_230 kV/CYPRESS 1 1/CYPRESS 1_230 kV/CYPRE_1/230.000000,CYPRESS 1 1,CYPRESS 1_115 kV/CYPRESS 1 2/CYPRESS 1_115 kV/CYPRE_1/115.000000,CYPRESS 1 2,213.600006,230.000000,115.000000,0.001282,0.081894,0.128160,8.190427,273.749786,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7200_7201_3,CYPRESS 1_230 kV/CYPRESS 1 1/CYPRESS 1_230 kV/CYPRE_1/230.000000,CYPRESS 1 1,CYPRESS 1_115 kV/CYPRESS 1 2/CYPRESS 1_115 kV/CYPRE_1/115.000000,CYPRESS 1 2,213.600006,230.000000,115.000000,0.001282,0.081894,0.128160,8.190427,273.749786,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7040_7041_1,DAYTON_230 kV/DAYTON 0/DAYTON_230 kV/DAYTO_1/230.000000,DAYTON 0,DAYTON_115 kV/DAYTON 1/DAYTON_115 kV/DAYTO_1/115.000000,DAYTON 1,337.000000,230.000000,115.000000,0.002999,0.113299,0.299930,11.333910,1010.763977,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7040_7041_2,DAYTON_230 kV/DAYTON 0/DAYTON_230 kV/DAYTO_1/230.000000,DAYTON 0,DAYTON_115 kV/DAYTON 1/DAYTON_115 kV/DAYTO_1/115.000000,DAYTON 1,337.000000,230.000000,115.000000,0.002999,0.113299,0.299930,11.333910,1010.763977,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7105_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_230 kV/DEER PARK 1/DEER PARK_230 kV/DEER _1/230.000000,DEER PARK 1,1312.000000,500.000000,230.000000,0.001574,0.156653,0.157440,15.666070,2065.613037,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7107_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 3/DEER PARK_24 kV/DEER _3/24.000000,DEER PARK 3,592.000000,500.000000,24.000000,0.000947,0.059910,0.094720,5.991788,560.742371,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7108_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 4/DEER PARK_24 kV/DEER _4/24.000000,DEER PARK 4,335.000000,500.000000,24.000000,0.002211,0.152090,0.221100,15.210610,740.685120,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7109_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 5/DEER PARK_24 kV/DEER _5/24.000000,DEER PARK 5,339.000000,500.000000,24.000000,0.001288,0.127701,0.128820,12.770780,436.699799,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7110_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 6/DEER PARK_24 kV/DEER _6/24.000000,DEER PARK 6,731.000000,500.000000,24.000000,0.001316,0.138525,0.131580,13.853080,961.849670,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7111_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 7/DEER PARK_24 kV/DEER _7/24.000000,DEER PARK 7,743.000000,500.000000,24.000000,0.001486,0.144291,0.148600,14.429820,1104.098022,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7112_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 8/DEER PARK_24 kV/DEER _8/24.000000,DEER PARK 8,740.000000,500.000000,24.000000,0.001184,0.086950,0.118400,8.695806,876.159973,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7113_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 9/DEER PARK_24 kV/DEER _9/24.000000,DEER PARK 9,748.000000,500.000000,24.000000,0.002319,0.169796,0.231880,16.981180,1734.462036,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7114_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 10/DEER PARK_24 kV/DEER _1/24.000000,DEER PARK 10,752.000000,500.000000,24.000000,0.001354,0.082570,0.135360,8.258069,1017.906982,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7104_7115_1,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,DEER PARK 0,DEER PARK_24 kV/DEER PARK 11/DEER PARK_24 kV/DEER _2/24.000000,DEER PARK 11,744.000000,500.000000,24.000000,0.001190,0.081691,0.119040,8.169988,885.657471,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7105_7106_1,DEER PARK_230 kV/DEER PARK 1/DEER PARK_230 kV/DEER _1/230.000000,DEER PARK 1,DEER PARK_115 kV/DEER PARK 2/DEER PARK_115 kV/DEER _1/115.000000,DEER PARK 2,354.000000,230.000000,115.000000,0.001805,0.118413,0.180540,11.842680,639.111572,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7105_7106_2,DEER PARK_230 kV/DEER PARK 1/DEER PARK_230 kV/DEER _1/230.000000,DEER PARK 1,DEER PARK_115 kV/DEER PARK 2/DEER PARK_115 kV/DEER _1/115.000000,DEER PARK 2,354.000000,230.000000,115.000000,0.001805,0.118413,0.180540,11.842680,639.111572,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7068_7069_1,EL CAMPO_230 kV/EL CAMPO 0/EL CAMPO_230 kV/EL CA_1/230.000000,EL CAMPO 0,EL CAMPO_115 kV/EL CAMPO 1/EL CAMPO_115 kV/EL CA_1/115.000000,EL CAMPO 1,145.800003,230.000000,115.000000,0.003353,0.104305,0.335340,10.435920,488.925812,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7320_7321_1,FREEPORT 1_500 kV/FREEPORT 1 0/FREEPORT 1_500 kV/FREEP_1/500.000000,FREEPORT 1 0,FREEPORT 1_230 kV/FREEPORT 1 1/FREEPORT 1_230 kV/FREEP_1/230.000000,FREEPORT 1 1,1000.000000,500.000000,230.000000,0.002300,0.168200,0.230000,16.821581,2300.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7320_7323_1,FREEPORT 1_500 kV/FREEPORT 1 0/FREEPORT 1_500 kV/FREEP_1/500.000000,FREEPORT 1 0,FREEPORT 1_13.8 kV/FREEPORT 1 3/FREEPORT 1_13.8 kV/FREEP_1/13.800000,FREEPORT 1 3,584.000000,500.000000,13.800000,0.002102,0.124626,0.210240,12.464330,1227.802002,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7320_7324_1,FREEPORT 1_500 kV/FREEPORT 1 0/FREEPORT 1_500 kV/FREEP_1/500.000000,FREEPORT 1 0,FREEPORT 1_13.8 kV/FREEPORT 1 4/FREEPORT 1_13.8 kV/FREEP_2/13.800000,FREEPORT 1 4,577.000000,500.000000,13.800000,0.001846,0.166407,0.184640,16.641701,1065.373047,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7320_7325_1,FREEPORT 1_500 kV/FREEPORT 1 0/FREEPORT 1_500 kV/FREEP_1/500.000000,FREEPORT 1 0,FREEPORT 1_13.8 kV/FREEPORT 1 5/FREEPORT 1_13.8 kV/FREEP_3/13.800000,FREEPORT 1 5,581.000000,500.000000,13.800000,0.001743,0.168432,0.174300,16.844090,1012.682983,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7320_7326_1,FREEPORT 1_500 kV/FREEPORT 1 0/FREEPORT 1_500 kV/FREEP_1/500.000000,FREEPORT 1 0,FREEPORT 1_13.8 kV/FREEPORT 1 6/FREEPORT 1_13.8 kV/FREEP_4/13.800000,FREEPORT 1 6,568.000000,500.000000,13.800000,0.000966,0.080258,0.096560,8.026421,548.460815,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7321_7322_1,FREEPORT 1_230 kV/FREEPORT 1 1/FREEPORT 1_230 kV/FREEP_1/230.000000,FREEPORT 1 1,FREEPORT 1_115 kV/FREEPORT 1 2/FREEPORT 1_115 kV/FREEP_1/115.000000,FREEPORT 1 2,128.399994,230.000000,115.000000,0.002542,0.092628,0.254232,9.266264,326.433899,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7428_7429_1,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,FREEPORT 2 0,FREEPORT 2_230 kV/FREEPORT 2 1/FREEPORT 2_230 kV/FREEP_1/230.000000,FREEPORT 2 1,927.000000,500.000000,230.000000,0.002410,0.116617,0.241020,11.664150,2234.254883,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7429_7430_1,FREEPORT 2_230 kV/FREEPORT 2 1/FREEPORT 2_230 kV/FREEP_1/230.000000,FREEPORT 2 1,FREEPORT 2_115 kV/FREEPORT 2 2/FREEPORT 2_115 kV/FREEP_1/115.000000,FREEPORT 2 2,133.800003,230.000000,115.000000,0.002863,0.118908,0.286332,11.894250,383.112213,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7073_7074_1,GALVESTON 1_230 kV/GALVESTON 1 0/GALVESTON 1_230 kV/GALVE_1/230.000000,GALVESTON 1 0,GALVESTON 1_115 kV/GALVESTON 1 1/GALVESTON 1_115 kV/GALVE_1/115.000000,GALVESTON 1 1,185.000000,230.000000,115.000000,0.001147,0.069856,0.114700,6.986542,212.195007,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7014_7015_1,HOUSTON 1_115 kV/HOUSTON 1 0/HOUSTON 1_115 kV/HOUST_1/115.000000,HOUSTON 1 0,HOUSTON 1_18 kV/HOUSTON 1 1/HOUSTON 1_18 kV/HOUST_1/18.000000,HOUSTON 1 1,43.000000,115.000000,18.000000,0.004218,0.093159,0.421830,9.325495,181.386902,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7145_7146_1,HOUSTON 2_115 kV/HOUSTON 2 0/HOUSTON 2_115 kV/HOUST_1/115.000000,HOUSTON 2 0,HOUSTON 2_13.8 kV/HOUSTON 2 1/HOUSTON 2_13.8 kV/HOUST_1/13.800000,HOUSTON 2 1,25.000000,115.000000,13.800000,0.001140,0.053213,0.114000,5.322471,28.500000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7120_7121_1,HOUSTON 3_115 kV/HOUSTON 3 0/HOUSTON 3_115 kV/HOUST_1/115.000000,HOUSTON 3 0,HOUSTON 3_18 kV/HOUSTON 3 1/HOUSTON 3_18 kV/HOUST_1/18.000000,HOUSTON 3 1,41.000000,115.000000,18.000000,0.003854,0.075969,0.385400,7.606659,158.014008,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7120_7122_1,HOUSTON 3_115 kV/HOUSTON 3 0/HOUSTON 3_115 kV/HOUST_1/115.000000,HOUSTON 3 0,HOUSTON 3_18 kV/HOUSTON 3 2/HOUSTON 3_18 kV/HOUST_2/18.000000,HOUSTON 3 2,46.000000,115.000000,18.000000,0.003045,0.088771,0.304520,8.882302,140.079193,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7187_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_230 kV/HOUSTON 4 1/HOUSTON 4_230 kV/HOUST_1/230.000000,HOUSTON 4 1,1600.000000,500.000000,230.000000,0.002240,0.145120,0.224000,14.513730,3584.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7187_2,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_230 kV/HOUSTON 4 1/HOUSTON 4_230 kV/HOUST_1/230.000000,HOUSTON 4 1,1600.000000,500.000000,230.000000,0.002240,0.145120,0.224000,14.513730,3584.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7189_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 3/HOUSTON 4_13.8 kV/HOUST_3/13.800000,HOUSTON 4 3,264.000000,500.000000,13.800000,0.001637,0.111461,0.163680,11.147280,432.115204,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7190_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 4/HOUSTON 4_13.8 kV/HOUST_4/13.800000,HOUSTON 4 4,337.000000,500.000000,13.800000,0.001550,0.180059,0.155020,18.006580,522.417419,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7191_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 5/HOUSTON 4_13.8 kV/HOUST_9/13.800000,HOUSTON 4 5,258.000000,500.000000,13.800000,0.001367,0.079825,0.136740,7.983691,352.789215,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7192_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 6/HOUSTON 4_13.8 kV/HOUST_5/13.800000,HOUSTON 4 6,312.000000,500.000000,13.800000,0.001560,0.114161,0.156000,11.417150,486.720001,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7193_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 7/HOUSTON 4_13.8 kV/HOUST_6/13.800000,HOUSTON 4 7,256.000000,500.000000,13.800000,0.001178,0.069453,0.117760,6.946278,301.465607,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7194_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 8/HOUSTON 4_13.8 kV/HOUST_7/13.800000,HOUSTON 4 8,861.000000,500.000000,13.800000,0.001722,0.129839,0.172200,12.985020,1482.641968,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7195_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 9/HOUSTON 4_13.8 kV/HOUST_8/13.800000,HOUSTON 4 9,863.000000,500.000000,13.800000,0.002503,0.150852,0.250270,15.087320,2159.830078,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7196_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 10/HOUSTON 4_13.8 kV/HOUST_1/13.800000,HOUSTON 4 10,866.000000,500.000000,13.800000,0.001126,0.081404,0.112580,8.141178,974.942810,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7186_7197_1,HOUSTON 4_500 kV/HOUSTON 4 0/HOUSTON 4_500 kV/HOUST_1/500.000000,HOUSTON 4 0,HOUSTON 4_13.8 kV/HOUSTON 4 11/HOUSTON 4_13.8 kV/HOUST_2/13.800000,HOUSTON 4 11,867.000000,500.000000,13.800000,0.000694,0.052367,0.069360,5.237139,601.351074,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7187_7188_1,HOUSTON 4_230 kV/HOUSTON 4 1/HOUSTON 4_230 kV/HOUST_1/230.000000,HOUSTON 4 1,HOUSTON 4_115 kV/HOUSTON 4 2/HOUSTON 4_115 kV/HOUST_1/115.000000,HOUSTON 4 2,600.000000,230.000000,115.000000,0.001500,0.110340,0.150000,11.035020,900.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7187_7188_2,HOUSTON 4_230 kV/HOUSTON 4 1/HOUSTON 4_230 kV/HOUST_1/230.000000,HOUSTON 4 1,HOUSTON 4_115 kV/HOUSTON 4 2/HOUSTON 4_115 kV/HOUST_1/115.000000,HOUSTON 4 2,600.000000,230.000000,115.000000,0.001500,0.110340,0.150000,11.035020,900.000000,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7187_7188_3,HOUSTON 4_230 kV/HOUSTON 4 1/HOUSTON 4_230 kV/HOUST_1/230.000000,HOUSTON 4 1,HOUSTON 4_115 kV/HOUSTON 4 2/HOUSTON 4_115 kV/HOUST_1/115.000000,HOUSTON 4 2,600.000000,230.000000,115.000000,0.001620,0.110340,0.162000,11.035190,971.999878,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7187_7188_4,HOUSTON 4_230 kV/HOUSTON 4 1/HOUSTON 4_230 kV/HOUST_1/230.000000,HOUSTON 4 1,HOUSTON 4_115 kV/HOUSTON 4 2/HOUSTON 4_115 kV/HOUST_1/115.000000,HOUSTON 4 2,600.000000,230.000000,115.000000,0.001620,0.110340,0.162000,11.035190,971.999878,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7159_7160_1,HOUSTON 5_500 kV/HOUSTON 5 0/HOUSTON 5_500 kV/HOUST_1/500.000000,HOUSTON 5 0,HOUSTON 5_230 kV/HOUSTON 5 1/HOUSTON 5_230 kV/HOUST_1/230.000000,HOUSTON 5 1,1310.000000,500.000000,230.000000,0.001310,0.066024,0.131000,6.603700,1716.099976,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7159_7162_1,HOUSTON 5_500 kV/HOUSTON 5 0/HOUSTON 5_500 kV/HOUST_1/500.000000,HOUSTON 5 0,HOUSTON 5_18 kV/HOUSTON 5 3/HOUSTON 5_18 kV/HOUST_3/18.000000,HOUSTON 5 3,491.000000,500.000000,18.000000,0.001080,0.078707,0.108020,7.871472,530.378174,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7159_7163_1,HOUSTON 5_500 kV/HOUSTON 5 0/HOUSTON 5_500 kV/HOUST_1/500.000000,HOUSTON 5 0,HOUSTON 5_18 kV/HOUSTON 5 4/HOUSTON 5_18 kV/HOUST_4/18.000000,HOUSTON 5 4,498.000000,500.000000,18.000000,0.001693,0.123952,0.169320,12.396380,843.213623,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7159_7164_1,HOUSTON 5_500 kV/HOUSTON 5 0/HOUSTON 5_500 kV/HOUST_1/500.000000,HOUSTON 5 0,HOUSTON 5_18 kV/HOUSTON 5 5/HOUSTON 5_18 kV/HOUST_5/18.000000,HOUSTON 5 5,498.000000,500.000000,18.000000,0.000847,0.089839,0.084660,8.984319,421.606812,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
trf_7159_7165_1,HOUSTON 5_500 kV/HOUSTON 5 0/HOUSTON 5_500 kV/HOUST_1/500.000000,HOUSTON 5 0,HOUSTON 5_18 kV/HOUSTON 5 6/HOUSTON 5_18 kV/HOUST_6/18.000000,HOUSTON 5 6,512.000000,500.000000,18.000000,0.000870,0.083149,0.087040,8.315336,445.644806,0.000000,3.000000,0.000000,100.000000,0.000000,0.900000,0.000000,100.000000,1.000000,0.000000,0.000000,80.000000,-79.000000,0.626582,0.000000,0.000000
