Nombre,Subestacion,Nodo,Tipo,V_nom[kV],Set_point[p.u.],S_nom[MVA],PF[cos],P_nom[MW],P_gen[MW],Q_gen[MVAr],P_max[MW],P_min[MW],Q_max[MVAr],Q_min[MVAr],Factor_escala,R_sub[p.u],X_sub[p.u],Inercia[s],Slack,Fuera_servicio
sym_6268_1,CUERO 1_13.8 kV/CUERO 1 3/CUERO 1_13.8 kV/CUERO_3/13.800000,CUERO 1 3,,13.800000,1.040000,11.250000,1.000000,11.250000,4.500000,0.000000,4.500000,0.000000,1.719000,-0.070000,1.000000,0.000000,0.445000,1.434600,0.000000,0.000000
sym_6269_1,CUERO 1_13.8 kV/CUERO 1 4/CUERO 1_13.8 kV/CUERO_4/13.800000,CUERO 1 4,,13.800000,1.040000,17.999998,1.000000,17.999998,7.200000,0.000000,7.200000,0.000000,2.727000,-0.120000,1.000000,0.000000,0.223900,1.291800,0.000000,0.000000
sym_6270_1,CUERO 1_13.8 kV/CUERO 1 5/CUERO 1_13.8 kV/CUERO_6/13.800000,CUERO 1 5,,13.800000,1.040000,18.000000,1.000000,18.000000,0.000000,0.000000,18.000000,0.000000,6.817000,-0.290000,1.000000,0.000000,0.224300,3.163600,0.000000,1.000000
sym_6271_1,CUERO 1_13.8 kV/CUERO 1 6/CUERO 1_13.8 kV/CUERO_7/13.800000,CUERO 1 6,,13.800000,1.040000,11.000000,1.000000,11.000000,0.000000,0.000000,11.000000,0.000000,4.090000,-0.180000,1.000000,0.000000,0.360500,3.741900,0.000000,1.000000
sym_6272_1,CUERO 1_13.8 kV/CUERO 1 7/CUERO 1_13.8 kV/CUERO_8/13.800000,CUERO 1 7,,13.800000,1.040000,7.200000,1.000000,7.200000,0.000000,0.000000,7.200000,0.000000,2.727000,-0.120000,1.000000,0.000000,0.615200,3.088800,0.000000,1.000000
sym_6273_1,CUERO 1_13.8 kV/CUERO 1 8/CUERO 1_13.8 kV/CUERO_9/13.800000,CUERO 1 8,,13.800000,1.040000,7.200000,1.000000,7.200000,0.000000,0.000000,7.200000,0.000000,2.727000,-0.120000,1.000000,0.000000,0.286000,3.645800,0.000000,1.000000
sym_6274_1,CUERO 1_13.8 kV/CUERO 1 9/CUERO 1_13.8 kV/CUERO_5/13.800000,CUERO 1 9,,13.800000,1.040000,21.000000,1.000000,21.000000,8.400000,0.000000,8.400000,0.000000,3.201000,-0.140000,1.000000,0.000000,0.197000,3.221700,0.000000,0.000000
sym_6242_1,ELMENDORF_13.8 kV/ELMENDORF 3/ELMENDORF_13.8 kV/ELMEN_2/13.800000,ELMENDORF 3,,13.800000,1.040000,73.199997,1.000000,73.199997,60.830002,0.000000,61.000000,18.299999,31.049999,-6.770000,0.833333,0.000000,0.140100,6.060700,0.000000,0.000000
sym_6243_1,ELMENDORF_13.8 kV/ELMENDORF 4/ELMENDORF_13.8 kV/ELMEN_3/13.800000,ELMENDORF 4,,13.800000,1.040000,219.600006,1.000000,219.600006,182.488998,0.000000,183.000000,54.900002,93.150002,-20.309999,0.833333,0.000000,0.288000,4.363900,0.000000,0.000000
sym_6244_1,ELMENDORF_13.8 kV/ELMENDORF 5/ELMENDORF_13.8 kV/ELMEN_4/13.800000,ELMENDORF 5,,13.800000,1.040000,357.600006,1.000000,357.600006,297.167999,0.000000,298.000000,89.400002,151.679993,-33.080002,0.833333,0.000000,0.125000,5.000000,0.000000,0.000000
sym_6245_1,ELMENDORF_13.8 kV/ELMENDORF 6/ELMENDORF_13.8 kV/ELMEN_5/13.800000,ELMENDORF 6,,13.800000,1.040000,357.600006,1.000000,357.600006,297.167999,0.000000,298.000000,89.400002,151.679993,-33.080002,0.833333,0.000000,0.249600,5.000000,0.000000,0.000000
sym_6246_1,ELMENDORF_13.8 kV/ELMENDORF 7/ELMENDORF_13.8 kV/ELMEN_6/13.800000,ELMENDORF 7,,13.800000,1.040000,357.600006,1.000000,357.600006,297.167999,0.000000,298.000000,89.400002,151.679993,-33.080002,0.833333,0.000000,0.169900,5.000000,0.000000,0.000000
sym_6247_1,ELMENDORF_13.8 kV/ELMENDORF 8/ELMENDORF_13.8 kV/ELMEN_7/13.800000,ELMENDORF 8,,13.800000,1.040000,220.000000,1.000000,220.000000,182.817993,0.000000,183.330002,55.000000,93.320000,-20.350000,0.833318,0.000000,0.117300,5.897900,0.000000,0.000000
sym_6248_1,ELMENDORF_13.8 kV/ELMENDORF 9/ELMENDORF_13.8 kV/ELMEN_8/13.800000,ELMENDORF 9,,13.800000,1.040000,220.000000,1.000000,220.000000,182.817993,0.000000,183.330002,55.000000,93.320000,-20.350000,0.833318,0.000000,0.275500,4.357600,0.000000,0.000000
sym_6249_1,ELMENDORF_13.8 kV/ELMENDORF 10/ELMENDORF_13.8 kV/ELMEN_1/13.800000,ELMENDORF 10,,13.800000,1.040000,220.000000,1.000000,220.000000,182.817993,0.000000,183.330002,55.000000,93.320000,-20.350000,0.833318,0.000000,0.174800,5.524600,0.000000,0.000000
sym_6078_1,LA GRANGE_22 kV/LA GRANGE 3/LA GRANGE_22 kV/LA GR_1/22.000000,LA GRANGE 3,,22.000000,1.000000,676.000000,1.000000,676.000000,477.299011,0.000000,563.330017,169.000000,262.510010,-68.730003,0.833328,0.000000,0.289000,2.554900,0.000000,0.000000
sym_6079_1,LA GRANGE_22 kV/LA GRANGE 4/LA GRANGE_22 kV/LA GR_2/22.000000,LA GRANGE 4,,22.000000,1.000000,676.000000,1.000000,676.000000,328.917999,0.000000,563.330017,169.000000,262.510010,-68.730003,0.833328,0.000000,0.253300,3.611000,0.000000,0.000000
sym_6080_1,LA GRANGE_22 kV/LA GRANGE 5/LA GRANGE_22 kV/LA GR_3/22.000000,LA GRANGE 5,,22.000000,1.000000,676.000000,1.000000,676.000000,328.917999,0.000000,563.330017,169.000000,262.510010,-68.730003,0.833328,0.000000,0.325100,2.144800,0.000000,0.000000
sym_6082_1,MARBLE FALLS 1_13.8 kV/MARBLE FALLS 1 1/MARBLE FALLS 1_13.8 kV/MARBL_1/13.800000,MARBLE FALLS 1 1,,13.800000,1.040000,102.335495,1.000000,102.335495,41.373001,0.000000,65.300003,0.000000,25.044001,-1.080000,1.000000,0.000000,0.305000,3.245300,0.000000,0.000000
sym_6083_1,MARBLE FALLS 1_13.8 kV/MARBLE FALLS 1 2/MARBLE FALLS 1_13.8 kV/MARBL_2/13.800000,MARBLE FALLS 1 2,,13.800000,1.040000,161.518585,1.000000,161.518585,65.300003,0.000000,65.300003,0.000000,25.044001,-1.080000,1.000000,0.000000,0.378100,3.081000,0.000000,0.000000
sym_6213_1,MARBLE FALLS 2_13.8 kV/MARBLE FALLS 2 3/MARBLE FALLS 2_13.8 kV/MARBL_1/13.800000,MARBLE FALLS 2 3,,13.800000,1.040000,439.561218,1.000000,439.561218,177.899994,0.000000,177.899994,0.000000,68.286003,-2.940000,1.000000,0.000000,0.336500,3.461400,0.000000,0.000000
sym_6214_1,MARBLE FALLS 2_13.8 kV/MARBLE FALLS 2 4/MARBLE FALLS 2_13.8 kV/MARBL_2/13.800000,MARBLE FALLS 2 4,,13.800000,1.040000,1364.200562,1.000000,1364.200562,552.299988,0.000000,552.299988,0.000000,212.059006,-9.130000,1.000000,0.000000,0.219000,2.614200,0.000000,0.000000
sym_6215_1,MARBLE FALLS 2_13.8 kV/MARBLE FALLS 2 5/MARBLE FALLS 2_13.8 kV/MARBL_3/13.800000,MARBLE FALLS 2 5,,13.800000,1.040000,1364.200562,1.000000,1364.200562,552.299988,0.000000,552.299988,0.000000,212.059006,-9.130000,1.000000,0.000000,0.201100,3.803500,0.000000,0.000000
sym_6216_1,MARBLE FALLS 2_13.8 kV/MARBLE FALLS 2 6/MARBLE FALLS 2_13.8 kV/MARBL_4/13.800000,MARBLE FALLS 2 6,,13.800000,1.040000,1364.200562,1.000000,1364.200562,552.299988,0.000000,552.299988,0.000000,212.059006,-9.130000,1.000000,0.000000,0.377600,2.485900,0.000000,0.000000
sym_6069_1,MARION 1_18 kV/MARION 1 3/MARION 1_18 kV/MARIO_1/18.000000,MARION 1 3,,18.000000,1.030000,217.639999,1.000000,217.639999,123.816002,0.000000,181.369995,54.410000,92.320000,-20.129999,0.833349,0.000000,0.224800,3.988000,0.000000,0.000000
sym_6070_1,MARION 1_18 kV/MARION 1 4/MARION 1_18 kV/MARIO_2/18.000000,MARION 1 4,,18.000000,1.030000,217.639999,1.000000,217.639999,131.289993,0.000000,181.369995,54.410000,92.320000,-20.129999,0.833349,0.000000,0.246600,4.760500,0.000000,0.000000
sym_6071_1,MARION 1_18 kV/MARION 1 5/MARION 1_18 kV/MARIO_3/18.000000,MARION 1 5,,18.000000,1.030000,217.639999,1.000000,217.639999,105.898003,0.000000,181.369995,54.410000,92.320000,-20.129999,0.833349,0.000000,0.152800,6.113500,0.000000,0.000000
sym_6072_1,MARION 1_18 kV/MARION 1 6/MARION 1_18 kV/MARIO_6/18.000000,MARION 1 6,,18.000000,1.030000,217.639999,1.000000,217.639999,0.000000,0.000000,181.369995,54.410000,92.320000,-20.129999,0.833349,0.000000,0.192500,6.051700,0.000000,1.000000
sym_6073_1,MARION 1_18 kV/MARION 1 7/MARION 1_18 kV/MARIO_4/18.000000,MARION 1 7,,18.000000,1.030000,217.639999,1.000000,217.639999,131.289993,0.000000,181.369995,54.410000,92.320000,-20.129999,0.833349,0.000000,0.142600,6.192300,0.000000,0.000000
sym_6074_1,MARION 1_18 kV/MARION 1 8/MARION 1_18 kV/MARIO_5/18.000000,MARION 1 8,,18.000000,1.030000,217.639999,1.000000,217.639999,131.289993,0.000000,181.369995,54.410000,92.320000,-20.129999,0.833349,0.000000,0.111500,4.085500,0.000000,0.000000
sym_6301_1,NEW BRAUNFELS 1_22 kV/NEW BRAUNFELS 1 3/NEW BRAUNFELS 1_22 kV/NEW B_5/22.000000,NEW BRAUNFELS 1 3,,22.000000,1.000000,3.840000,1.000000,3.840000,0.000000,0.000000,3.200000,0.960000,1.630000,-0.360000,0.833333,0.000000,0.262900,7.069400,0.000000,1.000000
sym_6302_1,NEW BRAUNFELS 1_22 kV/NEW BRAUNFELS 1 4/NEW BRAUNFELS 1_22 kV/NEW B_1/22.000000,NEW BRAUNFELS 1 4,,22.000000,1.000000,296.700012,1.000000,296.700012,246.559998,0.000000,247.250000,74.180000,125.850006,-27.440001,0.833333,0.000000,0.259600,5.016000,0.000000,0.000000
sym_6303_1,NEW BRAUNFELS 1_22 kV/NEW BRAUNFELS 1 5/NEW BRAUNFELS 1_22 kV/NEW B_2/22.000000,NEW BRAUNFELS 1 5,,22.000000,1.000000,296.700012,1.000000,296.700012,213.826004,0.000000,247.250000,74.180000,125.850006,-27.440001,0.833333,0.000000,0.272700,5.054500,0.000000,0.000000
sym_6304_1,NEW BRAUNFELS 1_22 kV/NEW BRAUNFELS 1 6/NEW BRAUNFELS 1_22 kV/NEW B_3/22.000000,NEW BRAUNFELS 1 6,,22.000000,1.000000,296.700012,1.000000,296.700012,246.559998,0.000000,247.250000,74.180000,125.850006,-27.440001,0.833333,0.000000,0.117100,4.979200,0.000000,0.000000
sym_6305_1,NEW BRAUNFELS 1_22 kV/NEW BRAUNFELS 1 7/NEW BRAUNFELS 1_22 kV/NEW B_4/22.000000,NEW BRAUNFELS 1 7,,22.000000,1.000000,296.700012,1.000000,296.700012,246.559998,0.000000,247.250000,74.180000,125.850006,-27.440001,0.833333,0.000000,0.127700,5.044200,0.000000,0.000000
sym_6110_1,ROCKDALE 1_13.8 kV/ROCKDALE 1 3/ROCKDALE 1_13.8 kV/ROCKD_1/13.800000,ROCKDALE 1 3,,13.800000,1.040000,708.719971,1.000000,708.719971,301.177002,0.000000,590.599976,177.179993,275.220001,-72.050003,0.833333,0.000000,0.168000,3.727500,0.000000,0.000000
sym_6111_1,ROCKDALE 1_13.8 kV/ROCKDALE 1 4/ROCKDALE 1_13.8 kV/ROCKD_2/13.800000,ROCKDALE 1 4,,13.800000,1.040000,793.799988,1.000000,793.799988,293.627014,0.000000,661.500000,198.449997,308.260010,-80.699997,0.833333,0.000000,0.219000,2.019800,0.000000,0.000000
sym_6085_1,ROUND ROCK 1_13.8 kV/ROUND ROCK 1 1/ROUND ROCK 1_13.8 kV/ROUND_1/13.800000,ROUND ROCK 1 1,,13.800000,1.040000,1.680000,1.000000,1.680000,1.050000,0.000000,1.400000,0.420000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_6086_1,ROUND ROCK 1_13.8 kV/ROUND ROCK 1 2/ROUND ROCK 1_13.8 kV/ROUND_2/13.800000,ROUND ROCK 1 2,,13.800000,1.040000,36.000000,1.000000,36.000000,22.500000,0.000000,30.000000,9.000000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_6087_1,ROUND ROCK 1_13.8 kV/ROUND ROCK 1 3/ROUND ROCK 1_13.8 kV/ROUND_6/13.800000,ROUND ROCK 1 3,,13.800000,1.040000,6.600000,1.000000,6.600000,0.000000,0.000000,5.500000,1.650000,0.000000,0.000000,0.833333,0.000000,1.000000,5.000000,0.000000,1.000000
sym_6088_1,ROUND ROCK 1_13.8 kV/ROUND ROCK 1 4/ROUND ROCK 1_13.8 kV/ROUND_3/13.800000,ROUND ROCK 1 4,,13.800000,1.040000,12.720000,1.000000,12.720000,7.950000,0.000000,10.600000,3.180000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_6089_1,ROUND ROCK 1_13.8 kV/ROUND ROCK 1 5/ROUND ROCK 1_13.8 kV/ROUND_4/13.800000,ROUND ROCK 1 5,,13.800000,1.040000,16.680000,1.000000,16.680000,10.420000,0.000000,13.900000,4.170000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_6090_1,ROUND ROCK 1_13.8 kV/ROUND ROCK 1 6/ROUND ROCK 1_13.8 kV/ROUND_5/13.800000,ROUND ROCK 1 6,,13.800000,1.040000,48.840000,1.000000,48.840000,30.520000,0.000000,40.700001,12.210000,0.000000,0.000000,0.833333,0.000000,0.190000,5.000000,0.000000,0.000000
sym_6144_1,SAN ANTONIO 1_13.8 kV/SAN ANTONIO 1 3/SAN ANTONIO 1_13.8 kV/SAN A_5/13.800000,SAN ANTONIO 1 3,,13.800000,1.030000,10.080000,1.000000,10.080000,0.000000,0.000000,8.400000,2.520000,4.280000,-0.930000,0.833333,0.000000,0.219100,6.983400,0.000000,1.000000
sym_6145_1,SAN ANTONIO 1_13.8 kV/SAN ANTONIO 1 4/SAN ANTONIO 1_13.8 kV/SAN A_1/13.800000,SAN ANTONIO 1 4,,13.800000,1.030000,535.200012,1.000000,535.200012,322.851013,0.000000,446.000000,133.800003,227.009995,-49.509998,0.833333,0.000000,0.147700,5.000000,0.000000,0.000000
sym_6146_1,SAN ANTONIO 1_13.8 kV/SAN ANTONIO 1 5/SAN ANTONIO 1_13.8 kV/SAN A_2/13.800000,SAN ANTONIO 1 5,,13.800000,1.030000,535.200012,1.000000,535.200012,322.851013,0.000000,446.000000,133.800003,227.009995,-49.509998,0.833333,0.000000,0.119500,5.000000,0.000000,0.000000
sym_6147_1,SAN ANTONIO 1_13.8 kV/SAN ANTONIO 1 6/SAN ANTONIO 1_13.8 kV/SAN A_3/13.800000,SAN ANTONIO 1 6,,13.800000,1.030000,1118.400024,1.000000,1118.400024,283.217010,0.000000,932.000000,279.600006,474.390015,-103.449997,0.833333,0.000000,0.104400,5.000000,0.000000,0.000000
sym_6148_1,SAN ANTONIO 1_13.8 kV/SAN ANTONIO 1 7/SAN ANTONIO 1_13.8 kV/SAN A_6/13.800000,SAN ANTONIO 1 7,,13.800000,1.030000,866.400024,1.000000,866.400024,0.000000,0.000000,722.000000,216.600006,367.500000,-80.139999,0.833333,0.000000,0.238300,5.000000,0.000000,1.000000
sym_6149_1,SAN ANTONIO 1_13.8 kV/SAN ANTONIO 1 8/SAN ANTONIO 1_13.8 kV/SAN A_4/13.800000,SAN ANTONIO 1 8,,13.800000,1.030000,866.400024,1.000000,866.400024,219.401993,0.000000,722.000000,216.600006,367.500000,-80.139999,0.833333,0.000000,0.127700,5.000000,0.000000,0.000000
sym_6048_1,SAN ANTONIO 2_13.8 kV/SAN ANTONIO 2 3/SAN ANTONIO 2_13.8 kV/SAN A_4/13.800000,SAN ANTONIO 2 3,,13.800000,1.040000,4.080000,1.000000,4.080000,0.000000,0.000000,3.400000,1.020000,1.730000,-0.380000,0.833333,0.000000,0.117200,2.096300,0.000000,1.000000
sym_6049_1,SAN ANTONIO 2_13.8 kV/SAN ANTONIO 2 4/SAN ANTONIO 2_13.8 kV/SAN A_5/13.800000,SAN ANTONIO 2 4,,13.800000,1.040000,11.520000,1.000000,11.520000,0.000000,0.000000,9.600000,2.880000,4.890000,-1.070000,0.833333,0.000000,0.182600,7.341400,0.000000,1.000000
sym_6050_1,SAN ANTONIO 2_13.8 kV/SAN ANTONIO 2 5/SAN ANTONIO 2_13.8 kV/SAN A_6/13.800000,SAN ANTONIO 2 5,,13.800000,1.040000,5.280000,1.000000,5.280000,0.000000,0.000000,4.400000,1.320000,2.240000,-0.490000,0.833333,0.000000,0.362800,7.765200,0.000000,1.000000
sym_6051_1,SAN ANTONIO 2_13.8 kV/SAN ANTONIO 2 6/SAN ANTONIO 2_13.8 kV/SAN A_1/13.800000,SAN ANTONIO 2 6,,13.800000,1.040000,68.879997,1.000000,68.879997,57.240002,0.000000,57.400002,17.219999,29.219999,-6.370000,0.833333,0.000000,0.103600,5.025900,0.000000,0.000000
sym_6052_1,SAN ANTONIO 2_13.8 kV/SAN ANTONIO 2 7/SAN ANTONIO 2_13.8 kV/SAN A_7/13.800000,SAN ANTONIO 2 7,,13.800000,1.040000,68.879997,1.000000,68.879997,0.000000,0.000000,57.400002,17.219999,29.219999,-6.370000,0.833333,0.000000,0.120900,2.419200,0.000000,1.000000
sym_6053_1,SAN ANTONIO 2_13.8 kV/SAN ANTONIO 2 8/SAN ANTONIO 2_13.8 kV/SAN A_2/13.800000,SAN ANTONIO 2 8,,13.800000,1.040000,68.879997,1.000000,68.879997,57.240002,0.000000,57.400002,17.219999,29.219999,-6.370000,0.833333,0.000000,0.123400,7.738000,0.000000,0.000000
sym_6054_1,SAN ANTONIO 2_13.8 kV/SAN ANTONIO 2 9/SAN ANTONIO 2_13.8 kV/SAN A_3/13.800000,SAN ANTONIO 2 9,,13.800000,1.040000,68.879997,1.000000,68.879997,57.240002,0.000000,57.400002,17.219999,29.219999,-6.370000,0.833333,0.000000,0.147400,7.749500,0.000000,0.000000
sym_6164_1,SEGUIN 1_13.8 kV/SEGUIN 1 3/SEGUIN 1_13.8 kV/SEGUI_1/13.800000,SEGUIN 1 3,,13.800000,1.030000,282.059998,1.000000,282.059998,71.431999,0.000000,235.050003,70.519997,119.639999,-26.090000,0.833333,0.000000,0.300700,5.122700,0.000000,0.000000
sym_6165_1,SEGUIN 1_13.8 kV/SEGUIN 1 4/SEGUIN 1_13.8 kV/SEGUI_2/13.800000,SEGUIN 1 4,,13.800000,1.030000,282.059998,1.000000,282.059998,71.431999,0.000000,235.050003,70.519997,119.639999,-26.090000,0.833333,0.000000,0.183900,5.021500,0.000000,0.000000
sym_6166_1,SEGUIN 1_13.8 kV/SEGUIN 1 5/SEGUIN 1_13.8 kV/SEGUI_3/13.800000,SEGUIN 1 5,,13.800000,1.030000,282.059998,1.000000,282.059998,71.431999,0.000000,235.050003,70.519997,119.639999,-26.090000,0.833333,0.000000,0.251000,4.860000,0.000000,0.000000
sym_6167_1,SEGUIN 1_13.8 kV/SEGUIN 1 6/SEGUIN 1_13.8 kV/SEGUI_4/13.800000,SEGUIN 1 6,,13.800000,1.030000,282.059998,1.000000,282.059998,71.431999,0.000000,235.050003,70.519997,119.639999,-26.090000,0.833333,0.000000,0.139700,5.277500,0.000000,0.000000
sym_6104_1,WINCHESTER_13.8 kV/WINCHESTER 3/WINCHESTER_13.8 kV/WINCH_1/13.800000,WINCHESTER 3,,13.800000,1.040000,72.599998,1.000000,72.599998,60.331001,0.000000,60.500000,18.150000,30.789999,-6.720000,0.833333,0.000000,0.211000,6.683000,0.000000,0.000000
sym_6105_1,WINCHESTER_13.8 kV/WINCHESTER 4/WINCHESTER_13.8 kV/WINCH_2/13.800000,WINCHESTER 4,,13.800000,1.040000,72.599998,1.000000,72.599998,60.331001,0.000000,60.500000,18.150000,30.789999,-6.720000,0.833333,0.000000,0.312800,5.797100,0.000000,0.000000
sym_6106_1,WINCHESTER_13.8 kV/WINCHESTER 5/WINCHESTER_13.8 kV/WINCH_3/13.800000,WINCHESTER 5,,13.800000,1.040000,145.199997,1.000000,145.199997,120.662003,0.000000,121.000000,36.299999,61.590000,-13.430000,0.833333,0.000000,0.120100,7.549500,0.000000,0.000000
sym_7422_1,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,8.160000,1.000000,8.160000,2.066000,0.000000,6.800000,2.040000,3.460000,-0.750000,0.833333,0.000000,0.239600,5.028700,0.000000,0.000000
sym_7422_10,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,206.639999,1.000000,206.639999,52.327999,0.000000,172.199997,51.660000,87.650002,-19.110001,0.833333,0.000000,0.279400,5.750400,0.000000,0.000000
sym_7422_11,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,206.639999,1.000000,206.639999,52.327999,0.000000,172.199997,51.660000,87.650002,-19.110001,0.833333,0.000000,0.108100,5.412700,0.000000,0.000000
sym_7422_2,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,135.000000,1.000000,135.000000,34.187000,0.000000,112.500000,33.750000,57.259998,-12.490000,0.833333,0.000000,0.135900,3.125800,0.000000,0.000000
sym_7422_3,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,135.000000,1.000000,135.000000,34.187000,0.000000,112.500000,33.750000,57.259998,-12.490000,0.833333,0.000000,0.135700,4.848700,0.000000,0.000000
sym_7422_4,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,135.000000,1.000000,135.000000,34.187000,0.000000,112.500000,33.750000,57.259998,-12.490000,0.833333,0.000000,0.216200,5.976600,0.000000,0.000000
sym_7422_5,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,135.000000,1.000000,135.000000,34.187000,0.000000,112.500000,33.750000,57.259998,-12.490000,0.833333,0.000000,0.156500,5.401000,0.000000,0.000000
sym_7422_6,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,229.320007,1.000000,229.320007,58.071999,0.000000,191.100006,57.330002,97.269997,-21.209999,0.833333,0.000000,0.326100,4.162000,0.000000,0.000000
sym_7422_7,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,206.639999,1.000000,206.639999,52.327999,0.000000,172.199997,51.660000,87.650002,-19.110001,0.833333,0.000000,0.140300,4.035200,0.000000,0.000000
sym_7422_8,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,206.639999,1.000000,206.639999,52.327999,0.000000,172.199997,51.660000,87.650002,-19.110001,0.833333,0.000000,0.155800,5.389000,0.000000,0.000000
sym_7422_9,ALVIN_500 kV/ALVIN 0/ALVIN_500 kV/ALVIN_1/500.000000,ALVIN 0,,500.000000,1.040000,206.639999,1.000000,206.639999,52.327999,0.000000,172.199997,51.660000,87.650002,-19.110001,0.833333,0.000000,0.244100,5.028000,0.000000,0.000000
sym_7207_1,BAYTOWN 1_18 kV/BAYTOWN 1 3/BAYTOWN 1_18 kV/BAYTO_6/18.000000,BAYTOWN 1 3,,18.000000,1.040000,4.800000,1.000000,4.800000,0.000000,0.000000,4.000000,1.200000,2.040000,-0.440000,0.833333,0.000000,0.129600,8.778800,0.000000,1.000000
sym_7208_1,BAYTOWN 1_18 kV/BAYTOWN 1 4/BAYTOWN 1_18 kV/BAYTO_1/18.000000,BAYTOWN 1 4,,18.000000,1.040000,918.000000,1.000000,918.000000,762.864014,0.000000,765.000000,229.500000,389.390015,-84.919998,0.833333,0.000000,0.328600,5.000000,0.000000,0.000000
sym_7209_1,BAYTOWN 1_18 kV/BAYTOWN 1 5/BAYTOWN 1_18 kV/BAYTO_2/18.000000,BAYTOWN 1 5,,18.000000,1.040000,918.000000,1.000000,918.000000,762.864014,0.000000,765.000000,229.500000,389.390015,-84.919998,0.833333,0.000000,0.310200,5.000000,0.000000,0.000000
sym_7210_1,BAYTOWN 1_18 kV/BAYTOWN 1 6/BAYTOWN 1_18 kV/BAYTO_3/18.000000,BAYTOWN 1 6,,18.000000,1.040000,214.199997,1.000000,214.199997,178.001999,0.000000,178.500000,53.549999,90.860001,-19.809999,0.833333,0.000000,0.123600,6.345300,0.000000,0.000000
sym_7211_1,BAYTOWN 1_18 kV/BAYTOWN 1 7/BAYTOWN 1_18 kV/BAYTO_4/18.000000,BAYTOWN 1 7,,18.000000,1.040000,214.199997,1.000000,214.199997,178.001999,0.000000,178.500000,53.549999,90.860001,-19.809999,0.833333,0.000000,0.254100,4.192700,0.000000,0.000000
sym_7212_1,BAYTOWN 1_18 kV/BAYTOWN 1 8/BAYTOWN 1_18 kV/BAYTO_5/18.000000,BAYTOWN 1 8,,18.000000,1.040000,214.199997,1.000000,214.199997,178.001999,0.000000,178.500000,53.549999,90.860001,-19.809999,0.833333,0.000000,0.148200,4.032200,0.000000,0.000000
sym_7079_1,BAYTOWN 2_13.8 kV/BAYTOWN 2 3/BAYTOWN 2_13.8 kV/BAYTO_1/13.800000,BAYTOWN 2 3,,13.800000,1.040000,274.380005,1.000000,274.380005,159.884995,0.000000,228.649994,68.589996,116.379997,-25.379999,0.833333,0.000000,0.136300,5.029800,0.000000,0.000000
sym_7080_1,BAYTOWN 2_13.8 kV/BAYTOWN 2 4/BAYTOWN 2_13.8 kV/BAYTO_2/13.800000,BAYTOWN 2 4,,13.800000,1.040000,274.380005,1.000000,274.380005,165.513000,0.000000,228.649994,68.589996,116.379997,-25.379999,0.833333,0.000000,0.171600,5.320000,0.000000,0.000000
sym_7081_1,BAYTOWN 2_13.8 kV/BAYTOWN 2 5/BAYTOWN 2_13.8 kV/BAYTO_3/13.800000,BAYTOWN 2 5,,13.800000,1.040000,274.380005,1.000000,274.380005,165.513000,0.000000,228.649994,68.589996,116.379997,-25.379999,0.833333,0.000000,0.243500,5.291600,0.000000,0.000000
sym_7082_1,BAYTOWN 2_13.8 kV/BAYTOWN 2 6/BAYTOWN 2_13.8 kV/BAYTO_4/13.800000,BAYTOWN 2 6,,13.800000,1.040000,274.380005,1.000000,274.380005,165.513000,0.000000,228.649994,68.589996,116.379997,-25.379999,0.833333,0.000000,0.264300,5.121500,0.000000,0.000000
sym_7284_1,BAYTOWN 3_13.2 kV/BAYTOWN 3 2/BAYTOWN 3_13.2 kV/BAYTO_6/13.200000,BAYTOWN 3 2,,13.200000,1.040000,9.000000,1.000000,9.000000,0.000000,0.000000,7.500000,2.250000,0.000000,0.000000,0.833333,0.000000,1.000000,5.000000,0.000000,1.000000
