Num,Nombre,Subestacion,Zona,Tipo,[kV],Max_V[p.u.],Min_v[p.u.],Fuera_Servicio
1047.000000,BAYTOWN 1 4/BAYTOWN 1_18 kV,BAYTOWN 1_18 kV/BAYTOWN 1 4/BAYTOWN 1_18 kV/BAYTO_1/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1048.000000,BAYTOWN 1 5/BAYTOWN 1_18 kV,BAYTOWN 1_18 kV/BAYTOWN 1 5/BAYTOWN 1_18 kV/BAYTO_2/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1049.000000,BAYTOWN 1 6/BAYTOWN 1_18 kV,BAYTOWN 1_18 kV/BAYTOWN 1 6/BAYTOWN 1_18 kV/BAYTO_3/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1050.000000,BAYTOWN 1 7/BAYTOWN 1_18 kV,BAYTOWN 1_18 kV/BAYTOWN 1 7/BAYTOWN 1_18 kV/BAYTO_4/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1051.000000,BAYTOWN 1 8/BAYTOWN 1_18 kV,BAYTOWN 1_18 kV/BAYTOWN 1 8/BAYTOWN 1_18 kV/BAYTO_5/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1052.000000,BAYTOWN 1 1/BAYTOWN 1_230 kV,BAYTOWN 1_230 kV/BAYTOWN 1 1/BAYTOWN 1_230 kV/BAYTO_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1053.000000,BAYTOWN 1 0/BAYTOWN 1_500 kV,BAYTOWN 1_500 kV/BAYTOWN 1 0/BAYTOWN 1_500 kV/BAYTO_1/500.000000,7 COAST,0.000000,500.000000,1.050000,0.950000,0.000000
1054.000000,BAYTOWN 2 2/BAYTOWN 2_115 kV,BAYTOWN 2_115 kV/BAYTOWN 2 2/BAYTOWN 2_115 kV/BAYTO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1055.000000,BAYTOWN 2 3/BAYTOWN 2_13.8 kV,BAYTOWN 2_13.8 kV/BAYTOWN 2 3/BAYTOWN 2_13.8 kV/BAYTO_1/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1056.000000,BAYTOWN 2 4/BAYTOWN 2_13.8 kV,BAYTOWN 2_13.8 kV/BAYTOWN 2 4/BAYTOWN 2_13.8 kV/BAYTO_2/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1057.000000,BAYTOWN 2 5/BAYTOWN 2_13.8 kV,BAYTOWN 2_13.8 kV/BAYTOWN 2 5/BAYTOWN 2_13.8 kV/BAYTO_3/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1058.000000,BAYTOWN 2 6/BAYTOWN 2_13.8 kV,BAYTOWN 2_13.8 kV/BAYTOWN 2 6/BAYTOWN 2_13.8 kV/BAYTO_4/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1059.000000,BAYTOWN 2 1/BAYTOWN 2_230 kV,BAYTOWN 2_230 kV/BAYTOWN 2 1/BAYTOWN 2_230 kV/BAYTO_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1060.000000,BAYTOWN 2 0/BAYTOWN 2_500 kV,BAYTOWN 2_500 kV/BAYTOWN 2 0/BAYTOWN 2_500 kV/BAYTO_1/500.000000,7 COAST,0.000000,500.000000,1.050000,0.950000,0.000000
1061.000000,BAYTOWN 3 1/BAYTOWN 3_115 kV,BAYTOWN 3_115 kV/BAYTOWN 3 1/BAYTOWN 3_115 kV/BAYTO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1062.000000,BAYTOWN 3 2/BAYTOWN 3_13.2 kV,BAYTOWN 3_13.2 kV/BAYTOWN 3 2/BAYTOWN 3_13.2 kV/BAYTO_6/13.200000,7 COAST,0.000000,13.200000,1.050000,0.950000,0.000000
1063.000000,BAYTOWN 3 3/BAYTOWN 3_13.2 kV,BAYTOWN 3_13.2 kV/BAYTOWN 3 3/BAYTOWN 3_13.2 kV/BAYTO_1/13.200000,7 COAST,0.000000,13.200000,1.050000,0.950000,0.000000
1064.000000,BAYTOWN 3 4/BAYTOWN 3_13.2 kV,BAYTOWN 3_13.2 kV/BAYTOWN 3 4/BAYTOWN 3_13.2 kV/BAYTO_2/13.200000,7 COAST,0.000000,13.200000,1.050000,0.950000,0.000000
1065.000000,BAYTOWN 3 5/BAYTOWN 3_13.2 kV,BAYTOWN 3_13.2 kV/BAYTOWN 3 5/BAYTOWN 3_13.2 kV/BAYTO_3/13.200000,7 COAST,0.000000,13.200000,1.050000,0.950000,0.000000
1066.000000,BAYTOWN 3 6/BAYTOWN 3_13.2 kV,BAYTOWN 3_13.2 kV/BAYTOWN 3 6/BAYTOWN 3_13.2 kV/BAYTO_4/13.200000,7 COAST,0.000000,13.200000,1.050000,0.950000,0.000000
1067.000000,BAYTOWN 3 7/BAYTOWN 3_13.2 kV,BAYTOWN 3_13.2 kV/BAYTOWN 3 7/BAYTOWN 3_13.2 kV/BAYTO_5/13.200000,7 COAST,0.000000,13.200000,1.050000,0.950000,0.000000
1068.000000,BAYTOWN 3 0/BAYTOWN 3_230 kV,BAYTOWN 3_230 kV/BAYTOWN 3 0/BAYTOWN 3_230 kV/BAYTO_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1069.000000,BAYTOWN 4 0/BAYTOWN 4_115 kV,BAYTOWN 4_115 kV/BAYTOWN 4 0/BAYTOWN 4_115 kV/BAYTO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1070.000000,BEASLEY 0/BEASLEY_115 kV,BEASLEY_115 kV/BEASLEY 0/BEASLEY_115 kV/BEASL_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1071.000000,BELLVILLE 0/BELLVILLE_115 kV,BELLVILLE_115 kV/BELLVILLE 0/BELLVILLE_115 kV/BELLV_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1072.000000,BLESSING 0/BLESSING_115 kV,BLESSING_115 kV/BLESSING 0/BLESSING_115 kV/BLESS_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1073.000000,BLOOMINGTON 0/BLOOMINGTON_115 kV,BLOOMINGTON_115 kV/BLOOMINGTON 0/BLOOMINGTON_115 kV/BLOOM_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1074.000000,BRAZORIA 0/BRAZORIA_115 kV,BRAZORIA_115 kV/BRAZORIA 0/BRAZORIA_115 kV/BRAZO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1075.000000,BROOKSHIRE 0/BROOKSHIRE_115 kV,BROOKSHIRE_115 kV/BROOKSHIRE 0/BROOKSHIRE_115 kV/BROOK_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1076.000000,CHANNELVIEW 1 2/CHANNELVIEW 1_115 kV,CHANNELVIEW 1_115 kV/CHANNELVIEW 1 2/CHANNELVIEW 1_115 kV/CHANN_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1077.000000,CHANNELVIEW 1 10/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 10/CHANNELVIEW 1_18 kV/CHANN_1/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1078.000000,CHANNELVIEW 1 11/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 11/CHANNELVIEW 1_18 kV/CHANN_2/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1079.000000,CHANNELVIEW 1 12/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 12/CHANNELVIEW 1_18 kV/CHANN_3/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1080.000000,CHANNELVIEW 1 13/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 13/CHANNELVIEW 1_18 kV/CHANN_4/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1081.000000,CHANNELVIEW 1 3/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 3/CHANNELVIEW 1_18 kV/CHANN_5/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1082.000000,CHANNELVIEW 1 4/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 4/CHANNELVIEW 1_18 kV/CHANN_6/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1083.000000,CHANNELVIEW 1 5/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 5/CHANNELVIEW 1_18 kV/CHANN_7/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1084.000000,CHANNELVIEW 1 6/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 6/CHANNELVIEW 1_18 kV/CHANN_8/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1085.000000,CHANNELVIEW 1 7/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 7/CHANNELVIEW 1_18 kV/CHANN_9/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1086.000000,CHANNELVIEW 1 8/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 8/CHANNELVIEW 1_18 kV/CHANN_A/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1087.000000,CHANNELVIEW 1 9/CHANNELVIEW 1_18 kV,CHANNELVIEW 1_18 kV/CHANNELVIEW 1 9/CHANNELVIEW 1_18 kV/CHANN_B/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1088.000000,CHANNELVIEW 1 1/CHANNELVIEW 1_230 kV,CHANNELVIEW 1_230 kV/CHANNELVIEW 1 1/CHANNELVIEW 1_230 kV/CHANN_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1089.000000,CHANNELVIEW 1 0/CHANNELVIEW 1_500 kV,CHANNELVIEW 1_500 kV/CHANNELVIEW 1 0/CHANNELVIEW 1_500 kV/CHANN_1/500.000000,7 COAST,0.000000,500.000000,1.050000,0.950000,0.000000
1090.000000,CHANNELVIEW 2 0/CHANNELVIEW 2_115 kV,CHANNELVIEW 2_115 kV/CHANNELVIEW 2 0/CHANNELVIEW 2_115 kV/CHANN_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1091.000000,CONROE 1 0/CONROE 1_115 kV,CONROE 1_115 kV/CONROE 1 0/CONROE 1_115 kV/CONRO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1092.000000,CONROE 2 0/CONROE 2_115 kV,CONROE 2_115 kV/CONROE 2 0/CONROE 2_115 kV/CONRO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1093.000000,CONROE 3 0/CONROE 3_115 kV,CONROE 3_115 kV/CONROE 3 0/CONROE 3_115 kV/CONRO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1094.000000,CONROE 4 0/CONROE 4_115 kV,CONROE 4_115 kV/CONROE 4 0/CONROE 4_115 kV/CONRO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1095.000000,CONROE 5 1/CONROE 5_115 kV,CONROE 5_115 kV/CONROE 5 1/CONROE 5_115 kV/CONRO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1096.000000,CONROE 5 0/CONROE 5_230 kV,CONROE 5_230 kV/CONROE 5 0/CONROE 5_230 kV/CONRO_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1097.000000,CONROE 6 0/CONROE 6_115 kV,CONROE 6_115 kV/CONROE 6 0/CONROE 6_115 kV/CONRO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1098.000000,CONROE 7 0/CONROE 7_115 kV,CONROE 7_115 kV/CONROE 7 0/CONROE 7_115 kV/CONRO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1099.000000,CROSBY 0/CROSBY_115 kV,CROSBY_115 kV/CROSBY 0/CROSBY_115 kV/CROSB_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1100.000000,CYPRESS 1 2/CYPRESS 1_115 kV,CYPRESS 1_115 kV/CYPRESS 1 2/CYPRESS 1_115 kV/CYPRE_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1101.000000,CYPRESS 1 1/CYPRESS 1_230 kV,CYPRESS 1_230 kV/CYPRESS 1 1/CYPRESS 1_230 kV/CYPRE_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1102.000000,CYPRESS 1 0/CYPRESS 1_500 kV,CYPRESS 1_500 kV/CYPRESS 1 0/CYPRESS 1_500 kV/CYPRE_1/500.000000,7 COAST,0.000000,500.000000,1.050000,0.950000,0.000000
1103.000000,CYPRESS 2 0/CYPRESS 2_115 kV,CYPRESS 2_115 kV/CYPRESS 2 0/CYPRESS 2_115 kV/CYPRE_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1104.000000,DAMON 0/DAMON_115 kV,DAMON_115 kV/DAMON 0/DAMON_115 kV/DAMON_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1105.000000,DANBURY 0/DANBURY_115 kV,DANBURY_115 kV/DANBURY 0/DANBURY_115 kV/DANBU_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1106.000000,DAYTON 1/DAYTON_115 kV,DAYTON_115 kV/DAYTON 1/DAYTON_115 kV/DAYTO_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1107.000000,DAYTON 0/DAYTON_230 kV,DAYTON_230 kV/DAYTON 0/DAYTON_230 kV/DAYTO_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1108.000000,DEER PARK 2/DEER PARK_115 kV,DEER PARK_115 kV/DEER PARK 2/DEER PARK_115 kV/DEER _1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1109.000000,DEER PARK 1/DEER PARK_230 kV,DEER PARK_230 kV/DEER PARK 1/DEER PARK_230 kV/DEER _1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1110.000000,DEER PARK 10/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 10/DEER PARK_24 kV/DEER _1/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1111.000000,DEER PARK 11/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 11/DEER PARK_24 kV/DEER _2/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1112.000000,DEER PARK 3/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 3/DEER PARK_24 kV/DEER _3/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1113.000000,DEER PARK 4/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 4/DEER PARK_24 kV/DEER _4/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1114.000000,DEER PARK 5/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 5/DEER PARK_24 kV/DEER _5/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1115.000000,DEER PARK 6/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 6/DEER PARK_24 kV/DEER _6/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1116.000000,DEER PARK 7/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 7/DEER PARK_24 kV/DEER _7/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1117.000000,DEER PARK 8/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 8/DEER PARK_24 kV/DEER _8/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1118.000000,DEER PARK 9/DEER PARK_24 kV,DEER PARK_24 kV/DEER PARK 9/DEER PARK_24 kV/DEER _9/24.000000,7 COAST,0.000000,24.000000,1.050000,0.950000,0.000000
1119.000000,DEER PARK 0/DEER PARK_500 kV,DEER PARK_500 kV/DEER PARK 0/DEER PARK_500 kV/DEER _1/500.000000,7 COAST,0.000000,500.000000,1.050000,0.950000,0.000000
1120.000000,DICKINSON 0/DICKINSON_115 kV,DICKINSON_115 kV/DICKINSON 0/DICKINSON_115 kV/DICKI_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1121.000000,EAGLE LAKE 0/EAGLE LAKE_115 kV,EAGLE LAKE_115 kV/EAGLE LAKE 0/EAGLE LAKE_115 kV/EAGLE_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1122.000000,EAST BERNARD 0/EAST BERNARD_115 kV,EAST BERNARD_115 kV/EAST BERNARD 0/EAST BERNARD_115 kV/EAST _1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1123.000000,EDNA 0/EDNA_115 kV,EDNA_115 kV/EDNA 0/EDNA_115 kV/EDNA__1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1124.000000,EL CAMPO 1/EL CAMPO_115 kV,EL CAMPO_115 kV/EL CAMPO 1/EL CAMPO_115 kV/EL CA_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1125.000000,EL CAMPO 0/EL CAMPO_230 kV,EL CAMPO_230 kV/EL CAMPO 0/EL CAMPO_230 kV/EL CA_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1126.000000,FREEPORT 1 2/FREEPORT 1_115 kV,FREEPORT 1_115 kV/FREEPORT 1 2/FREEPORT 1_115 kV/FREEP_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1127.000000,FREEPORT 1 3/FREEPORT 1_13.8 kV,FREEPORT 1_13.8 kV/FREEPORT 1 3/FREEPORT 1_13.8 kV/FREEP_1/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1128.000000,FREEPORT 1 4/FREEPORT 1_13.8 kV,FREEPORT 1_13.8 kV/FREEPORT 1 4/FREEPORT 1_13.8 kV/FREEP_2/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1129.000000,FREEPORT 1 5/FREEPORT 1_13.8 kV,FREEPORT 1_13.8 kV/FREEPORT 1 5/FREEPORT 1_13.8 kV/FREEP_3/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1130.000000,FREEPORT 1 6/FREEPORT 1_13.8 kV,FREEPORT 1_13.8 kV/FREEPORT 1 6/FREEPORT 1_13.8 kV/FREEP_4/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1131.000000,FREEPORT 1 1/FREEPORT 1_230 kV,FREEPORT 1_230 kV/FREEPORT 1 1/FREEPORT 1_230 kV/FREEP_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1132.000000,FREEPORT 1 0/FREEPORT 1_500 kV,FREEPORT 1_500 kV/FREEPORT 1 0/FREEPORT 1_500 kV/FREEP_1/500.000000,7 COAST,0.000000,500.000000,1.050000,0.950000,0.000000
1133.000000,FREEPORT 2 2/FREEPORT 2_115 kV,FREEPORT 2_115 kV/FREEPORT 2 2/FREEPORT 2_115 kV/FREEP_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1134.000000,FREEPORT 2 1/FREEPORT 2_230 kV,FREEPORT 2_230 kV/FREEPORT 2 1/FREEPORT 2_230 kV/FREEP_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1135.000000,FREEPORT 2 0/FREEPORT 2_500 kV,FREEPORT 2_500 kV/FREEPORT 2 0/FREEPORT 2_500 kV/FREEP_1/500.000000,7 COAST,0.000000,500.000000,1.050000,0.950000,0.000000
1136.000000,FREEPORT 3 0/FREEPORT 3_115 kV,FREEPORT 3_115 kV/FREEPORT 3 0/FREEPORT 3_115 kV/FREEP_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1137.000000,FRESNO 0/FRESNO_115 kV,FRESNO_115 kV/FRESNO 0/FRESNO_115 kV/FRESN_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1138.000000,FRIENDSWOOD 0/FRIENDSWOOD_115 kV,FRIENDSWOOD_115 kV/FRIENDSWOOD 0/FRIENDSWOOD_115 kV/FRIEN_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1139.000000,FULSHEAR 0/FULSHEAR_115 kV,FULSHEAR_115 kV/FULSHEAR 0/FULSHEAR_115 kV/FULSH_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1140.000000,GALVESTON 1 1/GALVESTON 1_115 kV,GALVESTON 1_115 kV/GALVESTON 1 1/GALVESTON 1_115 kV/GALVE_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1141.000000,GALVESTON 1 0/GALVESTON 1_230 kV,GALVESTON 1_230 kV/GALVESTON 1 0/GALVESTON 1_230 kV/GALVE_1/230.000000,7 COAST,0.000000,230.000000,1.050000,0.950000,0.000000
1142.000000,GALVESTON 2 0/GALVESTON 2_115 kV,GALVESTON 2_115 kV/GALVESTON 2 0/GALVESTON 2_115 kV/GALVE_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1143.000000,GALVESTON 3 0/GALVESTON 3_115 kV,GALVESTON 3_115 kV/GALVESTON 3 0/GALVESTON 3_115 kV/GALVE_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1144.000000,GANADO 0/GANADO_115 kV,GANADO_115 kV/GANADO 0/GANADO_115 kV/GANAD_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1145.000000,HEMPSTEAD 0/HEMPSTEAD_115 kV,HEMPSTEAD_115 kV/HEMPSTEAD 0/HEMPSTEAD_115 kV/HEMPS_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1146.000000,HOCKLEY 0/HOCKLEY_115 kV,HOCKLEY_115 kV/HOCKLEY 0/HOCKLEY_115 kV/HOCKL_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1147.000000,HOUSTON 1 0/HOUSTON 1_115 kV,HOUSTON 1_115 kV/HOUSTON 1 0/HOUSTON 1_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1148.000000,HOUSTON 1 1/HOUSTON 1_18 kV,HOUSTON 1_18 kV/HOUSTON 1 1/HOUSTON 1_18 kV/HOUST_1/18.000000,7 COAST,0.000000,18.000000,1.050000,0.950000,0.000000
1149.000000,HOUSTON 10 0/HOUSTON 10_115 kV,HOUSTON 10_115 kV/HOUSTON 10 0/HOUSTON 10_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1150.000000,HOUSTON 11 0/HOUSTON 11_115 kV,HOUSTON 11_115 kV/HOUSTON 11 0/HOUSTON 11_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1151.000000,HOUSTON 12 0/HOUSTON 12_115 kV,HOUSTON 12_115 kV/HOUSTON 12 0/HOUSTON 12_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1152.000000,HOUSTON 13 0/HOUSTON 13_115 kV,HOUSTON 13_115 kV/HOUSTON 13 0/HOUSTON 13_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1153.000000,HOUSTON 14 0/HOUSTON 14_115 kV,HOUSTON 14_115 kV/HOUSTON 14 0/HOUSTON 14_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1154.000000,HOUSTON 15 0/HOUSTON 15_115 kV,HOUSTON 15_115 kV/HOUSTON 15 0/HOUSTON 15_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1155.000000,HOUSTON 16 0/HOUSTON 16_115 kV,HOUSTON 16_115 kV/HOUSTON 16 0/HOUSTON 16_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1156.000000,HOUSTON 17 0/HOUSTON 17_115 kV,HOUSTON 17_115 kV/HOUSTON 17 0/HOUSTON 17_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1157.000000,HOUSTON 18 0/HOUSTON 18_115 kV,HOUSTON 18_115 kV/HOUSTON 18 0/HOUSTON 18_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1158.000000,HOUSTON 19 0/HOUSTON 19_115 kV,HOUSTON 19_115 kV/HOUSTON 19 0/HOUSTON 19_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1159.000000,HOUSTON 2 0/HOUSTON 2_115 kV,HOUSTON 2_115 kV/HOUSTON 2 0/HOUSTON 2_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1160.000000,HOUSTON 2 1/HOUSTON 2_13.8 kV,HOUSTON 2_13.8 kV/HOUSTON 2 1/HOUSTON 2_13.8 kV/HOUST_1/13.800000,7 COAST,0.000000,13.800000,1.050000,0.950000,0.000000
1161.000000,HOUSTON 20 0/HOUSTON 20_115 kV,HOUSTON 20_115 kV/HOUSTON 20 0/HOUSTON 20_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1162.000000,HOUSTON 21 0/HOUSTON 21_115 kV,HOUSTON 21_115 kV/HOUSTON 21 0/HOUSTON 21_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1163.000000,HOUSTON 22 0/HOUSTON 22_115 kV,HOUSTON 22_115 kV/HOUSTON 22 0/HOUSTON 22_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1164.000000,HOUSTON 23 0/HOUSTON 23_115 kV,HOUSTON 23_115 kV/HOUSTON 23 0/HOUSTON 23_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1165.000000,HOUSTON 24 0/HOUSTON 24_115 kV,HOUSTON 24_115 kV/HOUSTON 24 0/HOUSTON 24_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1166.000000,HOUSTON 25 0/HOUSTON 25_115 kV,HOUSTON 25_115 kV/HOUSTON 25 0/HOUSTON 25_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1167.000000,HOUSTON 26 0/HOUSTON 26_115 kV,HOUSTON 26_115 kV/HOUSTON 26 0/HOUSTON 26_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
1168.000000,HOUSTON 27 0/HOUSTON 27_115 kV,HOUSTON 27_115 kV/HOUSTON 27 0/HOUSTON 27_115 kV/HOUST_1/115.000000,7 COAST,0.000000,115.000000,1.050000,0.950000,0.000000
